id,price
673,630.0
674,2478.0
675,594.0
676,569.0
677,3239.0
678,956.0
679,531.0
680,1670.0
681,1015.0
682,2246.0
683,2218.0
684,4103.0
685,5497.0
686,5232.0
687,870.0
688,971.0
689,2277.0
690,5280.0
691,1906.0
692,11873.0
693,8246.0
694,17569.0
695,7098.0
696,4465.0
697,3620.0
698,776.0
699,918.0
700,7702.0
701,10681.0
702,1961.0
703,2320.0
704,771.0
705,1547.0
706,787.0
707,2458.0
708,5869.0
709,1683.0
710,9236.0
711,1397.0
712,756.0
713,6257.0
714,11075.0
715,6509.0
716,1080.0
717,5436.0
718,15201.0
719,990.0
720,14394.0
721,552.0
722,15005.0
723,1777.0
724,4742.0
725,907.0
726,2334.0
727,4191.0
728,3425.0
729,6870.0
730,4138.0
731,700.0
732,1080.0
733,4719.0
734,2041.0
735,3795.0
736,1653.0
737,2558.0
738,1020.0
739,3763.0
740,6449.0
741,1678.0
742,7550.0
743,956.0
744,534.0
745,2683.0
746,1200.0
747,451.0
748,11839.0
749,2569.0
750,2588.0
751,5292.0
752,884.0
753,2841.0
754,1207.0
755,3398.0
756,2821.0
757,4234.0
758,3599.0
759,2814.0
760,561.0
761,612.0
762,1548.0
763,2030.0
764,1662.0
765,674.0
766,2699.0
767,6858.0
768,2996.0
769,2487.0
770,919.0
771,716.0
772,13724.0
773,4256.0
774,2346.0
775,1918.0
776,5516.0
777,7487.0
778,919.0
779,16969.0
780,1063.0
781,1985.0
782,2594.0
783,7676.0
784,2106.0
785,399.0
786,878.0
787,18447.0
788,2539.0
789,1153.0
790,15665.0
791,628.0
792,608.0
793,4580.0
794,1057.0
795,1035.0
796,18279.0
797,8907.0
798,5142.0
799,2922.0
800,6047.0
801,3527.0
802,863.0
803,2295.0
804,906.0
805,5251.0
806,2372.0
807,5279.0
808,15466.0
809,5299.0
810,4252.0
811,2815.0
812,2581.0
813,967.0
814,506.0
815,18598.0
816,4032.0
817,521.0
818,919.0
819,3328.0
820,4580.0
821,6120.0
822,746.0
823,2997.0
824,3901.0
825,3955.0
826,12779.0
827,13464.0
828,1985.0
829,864.0
830,2608.0
831,1102.0
832,807.0
833,2129.0
834,684.0
835,936.0
836,2609.0
837,4953.0
838,7126.0
839,7533.0
840,878.0
841,536.0
842,10129.0
843,3577.0
844,4326.0
845,2403.0
846,1087.0
847,791.0
848,13047.0
849,2901.0
850,1389.0
851,552.0
852,1142.0
853,628.0
854,11430.0
855,544.0
856,3180.0
857,5107.0
858,963.0
859,12989.0
860,17893.0
861,2718.0
862,6093.0
863,13065.0
864,884.5
865,1819.0
866,7389.0
867,975.0
868,4659.0
869,2109.0
870,1979.0
871,3351.0
872,3724.0
873,1956.0
874,693.0
875,5686.0
876,1013.0
877,1282.0
878,8095.0
879,2096.0
880,2089.0
881,4033.0
882,1084.0
883,3220.0
884,684.0
885,8868.0
886,730.0
887,7343.0
888,477.0
889,756.0
890,11469.0
891,1778.0
892,1272.0
893,4332.0
894,1365.0
895,961.0
896,14033.0
897,899.0
898,1785.0
899,17534.0
900,505.0
901,1350.0
902,982.0
903,488.0
904,945.0
905,558.0
906,5190.0
907,2861.0
908,6146.0
909,2131.0
910,605.0
911,732.0
912,7119.0
913,5879.0
914,1116.0
915,14071.0
916,682.0
917,17066.0
918,11946.0
919,932.0
920,828.0
921,13844.0
922,4118.0
923,4561.0
924,6486.0
925,1304.0
926,914.0
927,12059.0
928,5506.0
929,880.0
930,2426.0
931,11968.0
932,828.0
933,3517.0
934,1954.0
935,685.0
936,2686.0
937,545.0
938,1662.0
939,1002.0
940,10401.0
941,2085.0
942,973.0
943,1264.0
944,13867.0
945,972.0
946,11840.0
947,1174.0
948,3153.0
949,3911.0
950,2111.0
951,1297.0
952,1013.0
953,1767.0
954,6143.0
955,1200.0
956,5750.0
957,1016.0
958,1236.0
959,803.0
960,900.0
961,1118.0
962,1020.0
963,13063.0
964,9863.0
965,2761.0
966,923.0
967,4341.0
968,3009.0
969,8958.0
970,963.0
971,17218.0
972,2049.0
973,1073.0
974,1103.0
975,3655.0
976,4588.0
977,13564.0
978,878.0
979,485.0
980,4001.0
981,3774.0
982,855.0
983,6542.0
984,16718.0
985,1572.0
986,972.0
987,1050.0
988,9973.0
989,6249.0
990,8772.0
991,698.0
992,669.0
993,7153.0
994,2440.0
995,640.0
996,695.0
997,1840.0
998,8645.0
999,6157.0
1000,1996.0
1001,4566.0
1002,4964.0
1003,1815.0
1004,468.0
1005,2946.0
1006,2337.0
1007,1155.0
1008,756.0
1009,11538.0
1010,1357.0
1011,6484.0
1012,1389.0
1013,830.0
1014,9551.0
1015,9555.0
1016,2536.0
1017,628.0
1018,694.0
1019,684.0
1020,1576.0
1021,842.0
1022,1202.0
1023,3910.0
1024,5821.0
1025,1586.0
1026,1395.0
1027,3464.0
1028,10412.0
1029,8314.5
1030,2869.0
1031,828.0
1032,1701.0
1033,625.0
1034,628.0
1035,1340.0
1036,3620.0
1037,8184.0
1038,1270.0
1039,1872.0
1040,3875.0
1041,983.0
1042,630.0
1043,7613.0
1044,1939.0
1045,6047.0
1046,8745.0
1047,1815.0
1048,1402.0
1049,5107.0
1050,6922.0
1051,776.0
1052,4746.0
1053,6031.0
1054,698.0
1055,4138.0
1056,825.0
1057,1397.0
1058,1617.0
1059,1041.0
1060,880.0
1061,540.0
1062,1175.0
1063,571.0
1064,1454.0
1065,1846.0
1066,5972.0
1067,3734.0
1068,8592.0
1069,756.0
1070,7326.0
1071,3997.0
1072,3469.0
1073,452.0
1074,545.0
1075,1656.0
1076,12342.0
1077,802.0
1078,1080.0
1079,4328.0
1080,990.0
1081,8825.0
1082,9207.0
1083,1304.0
1084,394.0
1085,2042.0
1086,2657.0
1087,900.0
1088,17162.0
1089,4045.0
1090,2505.0
1091,945.0
1092,1439.0
1093,631.0
1094,1376.0
1095,1114.0
1096,2840.0
1097,871.0
1098,4314.0
1099,544.0
1100,1087.0
1101,878.0
1102,1845.0
1103,1778.0
1104,7666.0
1105,1949.0
1106,765.0
1107,957.0
1108,1370.0
1109,957.0
1110,689.0
1111,552.0
1112,4586.0
1113,1103.0
1114,668.0
1115,10235.0
1116,576.0
1117,874.0
1118,756.0
1119,2670.0
1120,1371.0
1121,1087.0
1122,597.0
1123,2435.0
1124,2220.0
1125,508.0
1126,5866.0
1127,1259.0
1128,1257.0
1129,6246.0
1130,7974.0
1131,1022.0
1132,17765.0
1133,798.0
1134,2986.0
1135,2946.0
1136,1776.0
1137,554.0
1138,6965.0
1139,6328.0
1140,7260.0
1141,1949.0
1142,1882.0
1143,769.0
1144,10439.0
1145,928.0
1146,9642.0
1147,6105.0
1148,15461.0
1149,12918.0
1150,802.0
1151,1264.0
1152,607.0
1153,1627.0
1154,878.0
1155,2691.0
1156,2692.0
1157,4150.0
1158,1094.0
1159,891.0
1160,8232.0
1161,1857.0
1162,15166.0
1163,793.0
1164,606.0
1165,4546.0
1166,930.0
1167,12378.0
1168,12756.0
1169,1219.0
1170,739.0
1171,12554.0
1172,16049.0
1173,16049.0
1174,960.0
1175,3813.0
1176,2971.0
1177,675.0
1178,3087.0
1179,2386.0
1180,700.0
1181,11303.0
1182,1778.0
1183,4240.0
1184,1016.0
1185,802.0
1186,1390.0
1187,4082.0
1188,545.0
1189,3112.0
1190,9129.0
1191,16407.0
1192,7257.0
1193,672.0
1194,14224.0
1195,4476.0
1196,5975.0
1197,5706.0
1198,2219.0
1199,17323.0
1200,17849.0
1201,2271.0
1202,756.0
1203,788.0
1204,13622.0
1205,1084.0
1206,8515.0
1207,3342.0
1208,3591.0
1209,13912.0
1210,2950.0
1211,1406.0
1212,1084.0
1213,8486.0
1214,1312.0
1215,1246.0
1216,17383.0
1217,5914.0
1218,2551.0
1219,15666.0
1220,1637.0
1221,2843.0
1222,4964.0
1223,648.0
1224,891.0
1225,4785.0
1226,1819.0
1227,816.0
1228,947.0
1229,1746.0
1230,3410.0
1231,10016.0
1232,367.0
1233,13903.0
1234,6174.0
1235,1715.0
1236,4116.0
1237,911.0
1238,787.0
1239,4133.0
1240,1656.0
1241,464.0
1242,5439.0
1243,1985.0
1244,3281.0
1245,9664.0
1246,614.0
1247,1174.0
1248,3959.0
1249,1173.0
1250,802.0
1251,2770.0
1252,776.0
1253,988.0
1254,2309.0
1255,4073.0
1256,2870.0
1257,6968.0
1258,6922.0
1259,3933.0
1260,872.0
1261,1133.0
1262,4007.0
1263,599.0
1264,1439.0
1265,816.0
1266,1087.0
1267,491.0
1268,1002.0
1269,11221.0
1270,6437.0
1271,4989.0
1272,1814.0
1273,1795.0
1274,3595.0
1275,361.0
1276,684.0
1277,4953.0
1278,2523.0
1279,3214.0
1280,11594.0
1281,945.0
1282,765.0
1283,956.0
1284,945.0
1285,920.0
1286,14593.0
1287,16398.0
1288,3366.0
1289,1024.0
1290,961.0
1291,15354.0
1292,891.0
1293,2131.0
1294,900.0
1295,6863.0
1296,880.0
1297,936.0
1298,3745.0
1299,14937.0
1300,777.0
1301,5759.0
1302,977.0
1303,2137.0
1304,3112.0
1305,9346.0
1306,1985.0
1307,769.0
1308,4446.0
1309,10957.0
1310,1692.0
1311,965.0
1312,2507.0
1313,3059.0
1314,12990.0
1315,16427.0
1316,2734.0
1317,955.0
1318,628.0
1319,4078.0
1320,612.0
1321,1342.0
1322,1109.0
1323,698.0
1324,3300.0
1325,5889.0
1326,1395.0
1327,868.0
1328,630.0
1329,3174.0
1330,2200.0
1331,10483.0
1332,9715.0
1333,6202.0
1334,905.0
1335,5215.0
1336,12756.0
1337,5167.0
1338,17218.0
1339,1988.0
1340,2003.0
1341,4074.0
1342,629.0
1343,4199.0
1344,5839.0
1345,914.0
1346,11968.0
1347,1289.0
1348,3171.0
1349,6471.0
1350,3595.0
1351,2556.0
1352,2463.0
1353,7310.0
1354,9416.0
1355,829.0
1356,2930.0
1357,4564.0
1358,5375.0
1359,2030.0
1360,3884.0
1361,4444.0
1362,12466.0
1363,11192.0
1364,5891.0
1365,2890.0
1366,4604.0
1367,1118.0
1368,2704.0
1369,3115.0
1370,4789.0
1371,1608.0
1372,16570.0
1373,16126.0
1374,765.0
1375,1326.0
1376,2394.0
1377,5986.0
1378,1102.0
1379,1018.0
1380,4904.0
1381,888.0
1382,926.0
1383,1916.0
1384,3828.0
1385,661.0
1386,628.0
1387,4312.0
1388,14095.0
1389,4586.0
1390,1869.0
1391,2840.0
1392,3610.0
1393,2036.0
1394,1265.0
1395,653.0
1396,692.0
1397,5644.0
1398,663.0
1399,8413.0
1400,802.0
1401,945.0
1402,1827.0
1403,633.0
1404,1915.0
1405,435.0
1406,2668.0
1407,5080.0
1408,4184.0
1409,17805.0
1410,698.0
1411,969.0
1412,854.0
1413,3447.0
1414,5728.0
1415,4649.0
1416,3281.0
1417,4118.0
1418,1023.0
1419,2879.0
1420,6238.0
1421,3018.0
1422,7814.0
1423,1352.0
1424,765.0
1425,1042.0
1426,842.0
1427,15684.0
1428,844.0
1429,2318.0
1430,13320.0
1431,15919.0
1432,4990.0
1433,732.0
1434,1963.0
1435,961.0
1436,740.0
1437,7989.0
1438,5989.0
1439,4157.0
1440,3258.0
1441,2177.0
1442,4426.0
1443,8413.0
1444,8049.0
1445,2966.0
1446,2730.0
1447,1055.0
1448,13953.0
1449,1114.0
1450,1087.0
1451,732.0
1452,1791.0
1453,1129.0
1454,1781.0
1455,698.0
1456,16235.0
1457,7145.0
1458,10546.0
1459,1171.0
1460,18020.0
1461,901.0
1462,756.0
1463,11886.0
1464,1588.0
1465,4327.0
1466,4560.0
1467,1298.0
1468,702.0
1469,2873.0
1470,4685.0
1471,2908.0
1472,11040.0
1473,1417.0
1474,844.0
1475,5135.0
1476,2442.0
1477,8718.0
1478,3062.0
1479,12530.0
1480,3795.0
1481,1212.0
1482,2732.0
1483,1439.0
1484,3095.0
1485,940.0
1486,15188.0
1487,9432.0
1488,4600.0
1489,5088.0
1490,4586.0
1491,901.0
1492,816.0
1493,2479.0
1494,872.0
1495,3303.0
1496,3504.0
1497,684.0
1498,9959.0
1499,914.0
1500,12494.0
1501,675.0
1502,6559.0
1503,872.0
1504,640.0
1505,4497.0
1506,972.0
1507,557.0
1508,4546.0
1509,9837.0
1510,766.0
1511,972.0
1512,1881.0
1513,6019.0
1514,6335.0
1515,2570.0
1516,6453.0
1517,1815.0
1518,11040.0
1519,18508.0
1520,523.0
1521,9203.0
1522,1753.0
1523,1343.0
1524,9178.0
1525,6545.0
1526,5618.5
1527,4760.0
1528,5331.0
1529,5363.0
1530,1906.0
1531,400.0
1532,4496.0
1533,10255.0
1534,9236.0
1535,680.0
1536,4316.0
1537,2231.0
1538,11765.0
1539,956.0
1540,4986.0
1541,1881.0
1542,7179.0
1543,2327.0
1544,6239.0
1545,926.0
1546,1020.0
1547,1851.0
1548,874.0
1549,1752.0
1550,6968.0
1551,1100.0
1552,2452.0
1553,4364.0
1554,1048.0
1555,1052.0
1556,3842.0
1557,1132.0
1558,2997.0
1559,15086.0
1560,625.0
1561,7130.0
1562,631.0
1563,2376.0
1564,3949.0
1565,1035.0
1566,1981.0
1567,6783.0
1568,2919.0
1569,3537.0
1570,3090.0
1571,1374.0
1572,928.0
1573,863.0
1574,1650.0
1575,5028.0
1576,13779.0
1577,4405.0
1578,1293.0
1579,654.0
1580,3871.0
1581,2723.0
1582,8825.0
1583,1435.0
1584,6814.0
1585,14112.0
1586,1067.0
1587,4656.0
1588,5242.0
1589,12342.0
1590,13786.0
1591,4662.0
1592,1803.0
1593,8515.0
1594,12713.0
1595,16140.0
1596,8167.0
1597,5247.0
1598,5832.0
1599,17273.0
1600,4053.0
1601,775.0
1602,1605.0
1603,536.0
1604,2252.0
1605,9236.0
1606,2788.0
1607,1861.0
1608,1977.0
1609,855.0
1610,828.0
1611,802.0
1612,10305.0
1613,638.0
1614,9735.0
1615,898.0
1616,7119.0
1617,1664.0
1618,2781.0
1619,579.0
1620,7371.0
1621,1007.0
1622,3731.0
1623,945.0
1624,6618.0
1625,485.0
1626,941.0
1627,4564.0
1628,11019.0
1629,2939.0
1630,1618.0
1631,5005.0
1632,919.0
1633,3461.0
1634,2862.0
1635,3675.0
1636,547.0
1637,16235.0
1638,3538.0
1639,2718.0
1640,977.0
1641,5544.0
1642,4686.0
1643,3499.0
1644,2913.0
1645,1369.0
1646,5506.0
1647,1769.0
1648,6195.0
1649,1408.0
1650,842.0
1651,17323.0
1652,4193.0
1653,4434.0
1654,2426.0
1655,8485.0
1656,1956.0
1657,3321.0
1658,663.0
1659,12641.0
1660,827.0
1661,3342.0
1662,3578.0
1663,10874.0
1664,1750.0
1665,3325.0
1666,1050.0
1667,740.0
1668,6762.0
1669,4038.0
1670,599.0
1671,4892.0
1672,4144.0
1673,1432.0
1674,1956.0
1675,2104.0
1676,1061.0
1677,5998.0
1678,631.0
1679,2104.0
1680,8829.0
1681,4414.0
1682,2287.0
1683,4246.0
1684,3167.0
1685,3365.0
1686,1576.0
1687,914.0
1688,1087.0
1689,5217.0
1690,833.0
1691,1114.0
1692,3342.0
1693,1449.0
1694,2363.0
1695,4735.0
1696,720.0
1697,3759.0
1698,4758.0
1699,2015.0
1700,5728.0
1701,3869.0
1702,4833.0
1703,5998.0
1704,578.0
1705,1738.0
1706,743.0
1707,1006.0
1708,2314.0
1709,6720.0
1710,7652.0
1711,15592.0
1712,2960.0
1713,854.0
1714,2803.0
1715,936.0
1716,4670.0
1717,7275.0
1718,1243.0
1719,3009.0
1720,4125.0
1721,4466.0
1722,605.0
1723,7400.0
1724,2720.0
1725,771.0
1726,1971.0
1727,9346.0
1728,751.0
1729,2075.0
1730,5096.0
1731,698.0
1732,7102.0
1733,4637.0
1734,1615.0
1735,775.0
1736,2575.0
1737,6324.0
1738,4564.0
1739,858.0
1740,3512.0
1741,1272.0
1742,2082.0
1743,2069.0
1744,1041.0
1745,3153.0
1746,5345.0
1747,5683.0
1748,2107.0
1749,2797.0
1750,5247.0
1751,10316.0
1752,5551.0
1753,10581.0
1754,965.0
1755,1237.0
1756,6066.0
1757,8835.0
1758,3041.0
1759,13063.0
1760,3527.0
1761,1036.0
1762,5014.0
1763,3203.0
1764,6267.0
1765,1016.0
1766,2318.0
1767,924.0
1768,4284.0
1769,2270.0
1770,1113.0
1771,5067.0
1772,2858.0
1773,9836.0
1774,541.0
1775,8868.0
1776,5204.0
1777,1769.0
1778,689.0
1779,3208.0
1780,3332.0
1781,1171.0
1782,633.0
1783,6177.0
1784,2043.0
1785,731.0
1786,4072.0
1787,684.0
1788,1577.0
1789,3924.0
1790,782.0
1791,1109.0
1792,3620.0
1793,854.0
1794,5255.0
1795,11032.0
1796,5661.0
1797,6416.0
1798,1002.0
1799,952.0
1800,1054.0
1801,4364.0
1802,2141.0
1803,1818.0
1804,2623.0
1805,3808.0
1806,885.0
1807,10412.0
1808,1443.0
1809,749.0
1810,731.0
1811,558.0
1812,2923.0
1813,2090.0
1814,972.0
1815,11650.0
1816,6666.0
1817,3053.0
1818,5841.0
1819,921.0
1820,1087.0
1821,1348.0
1822,557.0
1823,1627.0
1824,2097.0
1825,10282.0
1826,8415.0
1827,2634.0
1828,2764.0
1829,5818.0
1830,5779.0
1831,1107.0
1832,4383.0
1833,608.0
1834,3382.0
1835,851.0
1836,842.0
1837,574.0
1838,4718.0
1839,5355.0
1840,1033.0
1841,1053.0
1842,990.0
1843,5833.0
1844,2507.0
1845,10439.0
1846,2870.0
1847,1264.0
1848,502.0
1849,4113.0
1850,702.0
1851,1015.0
1852,1033.0
1853,17492.0
1854,734.0
1855,10957.0
1856,4858.0
1857,17723.0
1858,470.0
1859,8170.0
1860,4785.0
1861,12907.0
1862,6058.0
1863,1084.0
1864,1415.0
1865,1292.0
1866,4441.0
1867,3314.0
1868,802.0
1869,880.0
1870,1799.0
1871,3472.0
1872,16793.0
1873,966.0
1874,4158.0
1875,2029.0
1876,854.0
1877,2496.0
1878,1103.0
1879,969.0
1880,4134.0
1881,802.0
1882,608.0
1883,11455.0
1884,919.0
1885,597.0
1886,7731.0
1887,631.0
1888,1437.0
1889,1153.0
1890,1294.0
1891,10839.0
1892,2805.0
1893,15658.0
1894,13678.0
1895,4776.0
1896,2753.0
1897,720.0
1898,5715.0
1899,6027.0
1900,591.0
1901,12117.0
1902,18795.0
1903,11956.0
1904,5889.0
1905,422.0
1906,1389.0
1907,6437.0
1908,945.0
1909,3409.0
1910,5374.0
1911,2879.0
1912,3947.0
1913,1179.0
1914,5361.0
1915,2316.0
1916,9157.0
1917,7616.0
1918,12432.0
1919,8932.0
1920,1944.0
1921,1778.0
1922,765.0
1923,1911.0
1924,1884.0
1925,3796.0
1926,4193.0
1927,1084.0
1928,1212.0
1929,3813.0
1930,8285.0
1931,944.0
1932,4120.0
1933,1595.0
